PublishTime_Pacific,Title,Script,Broll_Keywords,OverlayText,CTA,Hashtags,ZenithFX_Link
2026-06-21 17:00,Breakouts vs Fakeouts (Forex in 60s) #1139,Breakouts vs Fakeouts (Forex in 60s) #1139,breakout arrow;retest;volume,Wait for confirmation,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-06-21 20:00,Journaling Wins (Forex in 60s) #1140,Journaling Wins (Forex in 60s) #1140,journal;tags;review,"Small notes, big gains","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-06-22 08:00,What is a Pip? (Forex in 60s) #1141,What is a Pip? (Forex in 60s) #1141,charts;world map;macro candlesticks,Pip = tiny price step,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-06-22 11:00,"Spread, Bid, Ask — Easy (Forex in 60s) #1142","Spread, Bid, Ask — Easy (Forex in 60s) #1142",bid ask;broker ui;ticker board,Spread = trading cost,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-06-22 14:00,Leverage Explained (Simple) (Forex in 60s) #1143,Leverage Explained (Simple) (Forex in 60s) #1143,leverage scale;warning icon;balance,Leverage boosts wins AND losses,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-06-22 17:00,What is a Stop‑Loss? (Forex in 60s) #1144,What is a Stop‑Loss? (Forex in 60s) #1144,red line;stop icon;chart wick,Always set a stop‑loss,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-06-22 20:00,Take‑Profit Basics (Forex in 60s) #1145,Take‑Profit Basics (Forex in 60s) #1145,target icon;green arrow;chart levels,Plan target + stop,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-06-23 08:00,1% Risk Rule (Forex in 60s) #1146,1% Risk Rule (Forex in 60s) #1146,calculator;risk meter;journal,Risk 1% per trade,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-06-23 11:00,Major vs Minor Pairs (Forex in 60s) #1147,Major vs Minor Pairs (Forex in 60s) #1147,USD;EUR;JPY;GBP;pair board,Majors = USD pairs,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-06-23 14:00,Forex Sessions (Forex in 60s) #1148,Forex Sessions (Forex in 60s) #1148,london;new york;clocks,London & New York = busy,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-06-23 17:00,What is Slippage? (Forex in 60s) #1149,What is Slippage? (Forex in 60s) #1149,news flash;volatility;gap,Fast moves = slippage,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-06-23 20:00,Build a Trading Plan (Forex in 60s) #1150,Build a Trading Plan (Forex in 60s) #1150,notebook;checklist;calendar,Plan the trade. Trade the plan.,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-06-24 08:00,Risk‑to‑Reward (R:R) (Forex in 60s) #1151,Risk‑to‑Reward (R:R) (Forex in 60s) #1151,ratio diagram;green vs red;levels,Aim for 1:2 or better,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-06-24 11:00,Support & Resistance (Forex in 60s) #1152,Support & Resistance (Forex in 60s) #1152,horizontal lines;multi‑touch;retests,Levels = map,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-06-24 14:00,Trend vs Range (Forex in 60s) #1153,Trend vs Range (Forex in 60s) #1153,trendline;channel;range box,Trade what you see,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-06-24 17:00,Lot Sizes 101 (Forex in 60s) #1154,Lot Sizes 101 (Forex in 60s) #1154,lot sizes;position sizing;calculator,"Micro, Mini, Standard","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-06-24 20:00,Economic Calendar (Forex in 60s) #1155,Economic Calendar (Forex in 60s) #1155,calendar;alarm;news icon,News can move price,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-06-25 08:00,Broker Types (Forex in 60s) #1156,Broker Types (Forex in 60s) #1156,orderbook;quotes;servers,ECN vs Market Maker,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-06-25 11:00,Swap/Overnight Fees (Forex in 60s) #1157,Swap/Overnight Fees (Forex in 60s) #1157,moon;calendar;interest,Holding costs matter,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-06-25 14:00,Candlestick Basics (Forex in 60s) #1158,Candlestick Basics (Forex in 60s) #1158,candlesticks;hammer;engulfing,Wicks tell a story,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-06-25 17:00,Breakouts vs Fakeouts (Forex in 60s) #1159,Breakouts vs Fakeouts (Forex in 60s) #1159,breakout arrow;retest;volume,Wait for confirmation,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-06-25 20:00,Journaling Wins (Forex in 60s) #1160,Journaling Wins (Forex in 60s) #1160,journal;tags;review,"Small notes, big gains","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-06-26 08:00,What is a Pip? (Forex in 60s) #1161,What is a Pip? (Forex in 60s) #1161,charts;world map;macro candlesticks,Pip = tiny price step,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-06-26 11:00,"Spread, Bid, Ask — Easy (Forex in 60s) #1162","Spread, Bid, Ask — Easy (Forex in 60s) #1162",bid ask;broker ui;ticker board,Spread = trading cost,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-06-26 14:00,Leverage Explained (Simple) (Forex in 60s) #1163,Leverage Explained (Simple) (Forex in 60s) #1163,leverage scale;warning icon;balance,Leverage boosts wins AND losses,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-06-26 17:00,What is a Stop‑Loss? (Forex in 60s) #1164,What is a Stop‑Loss? (Forex in 60s) #1164,red line;stop icon;chart wick,Always set a stop‑loss,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-06-26 20:00,Take‑Profit Basics (Forex in 60s) #1165,Take‑Profit Basics (Forex in 60s) #1165,target icon;green arrow;chart levels,Plan target + stop,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-06-27 08:00,1% Risk Rule (Forex in 60s) #1166,1% Risk Rule (Forex in 60s) #1166,calculator;risk meter;journal,Risk 1% per trade,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-06-27 11:00,Major vs Minor Pairs (Forex in 60s) #1167,Major vs Minor Pairs (Forex in 60s) #1167,USD;EUR;JPY;GBP;pair board,Majors = USD pairs,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-06-27 14:00,Forex Sessions (Forex in 60s) #1168,Forex Sessions (Forex in 60s) #1168,london;new york;clocks,London & New York = busy,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-06-27 17:00,What is Slippage? (Forex in 60s) #1169,What is Slippage? (Forex in 60s) #1169,news flash;volatility;gap,Fast moves = slippage,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-06-27 20:00,Build a Trading Plan (Forex in 60s) #1170,Build a Trading Plan (Forex in 60s) #1170,notebook;checklist;calendar,Plan the trade. Trade the plan.,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-06-28 08:00,Risk‑to‑Reward (R:R) (Forex in 60s) #1171,Risk‑to‑Reward (R:R) (Forex in 60s) #1171,ratio diagram;green vs red;levels,Aim for 1:2 or better,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-06-28 11:00,Support & Resistance (Forex in 60s) #1172,Support & Resistance (Forex in 60s) #1172,horizontal lines;multi‑touch;retests,Levels = map,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-06-28 14:00,Trend vs Range (Forex in 60s) #1173,Trend vs Range (Forex in 60s) #1173,trendline;channel;range box,Trade what you see,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-06-28 17:00,Lot Sizes 101 (Forex in 60s) #1174,Lot Sizes 101 (Forex in 60s) #1174,lot sizes;position sizing;calculator,"Micro, Mini, Standard","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-06-28 20:00,Economic Calendar (Forex in 60s) #1175,Economic Calendar (Forex in 60s) #1175,calendar;alarm;news icon,News can move price,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-06-29 08:00,Broker Types (Forex in 60s) #1176,Broker Types (Forex in 60s) #1176,orderbook;quotes;servers,ECN vs Market Maker,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-06-29 11:00,Swap/Overnight Fees (Forex in 60s) #1177,Swap/Overnight Fees (Forex in 60s) #1177,moon;calendar;interest,Holding costs matter,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-06-29 14:00,Candlestick Basics (Forex in 60s) #1178,Candlestick Basics (Forex in 60s) #1178,candlesticks;hammer;engulfing,Wicks tell a story,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-06-29 17:00,Breakouts vs Fakeouts (Forex in 60s) #1179,Breakouts vs Fakeouts (Forex in 60s) #1179,breakout arrow;retest;volume,Wait for confirmation,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-06-29 20:00,Journaling Wins (Forex in 60s) #1180,Journaling Wins (Forex in 60s) #1180,journal;tags;review,"Small notes, big gains","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-06-30 08:00,What is a Pip? (Forex in 60s) #1181,What is a Pip? (Forex in 60s) #1181,charts;world map;macro candlesticks,Pip = tiny price step,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-06-30 11:00,"Spread, Bid, Ask — Easy (Forex in 60s) #1182","Spread, Bid, Ask — Easy (Forex in 60s) #1182",bid ask;broker ui;ticker board,Spread = trading cost,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-06-30 14:00,Leverage Explained (Simple) (Forex in 60s) #1183,Leverage Explained (Simple) (Forex in 60s) #1183,leverage scale;warning icon;balance,Leverage boosts wins AND losses,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-06-30 17:00,What is a Stop‑Loss? (Forex in 60s) #1184,What is a Stop‑Loss? (Forex in 60s) #1184,red line;stop icon;chart wick,Always set a stop‑loss,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-06-30 20:00,Take‑Profit Basics (Forex in 60s) #1185,Take‑Profit Basics (Forex in 60s) #1185,target icon;green arrow;chart levels,Plan target + stop,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-07-01 08:00,1% Risk Rule (Forex in 60s) #1186,1% Risk Rule (Forex in 60s) #1186,calculator;risk meter;journal,Risk 1% per trade,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-07-01 11:00,Major vs Minor Pairs (Forex in 60s) #1187,Major vs Minor Pairs (Forex in 60s) #1187,USD;EUR;JPY;GBP;pair board,Majors = USD pairs,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-07-01 14:00,Forex Sessions (Forex in 60s) #1188,Forex Sessions (Forex in 60s) #1188,london;new york;clocks,London & New York = busy,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-07-01 17:00,What is Slippage? (Forex in 60s) #1189,What is Slippage? (Forex in 60s) #1189,news flash;volatility;gap,Fast moves = slippage,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-07-01 20:00,Build a Trading Plan (Forex in 60s) #1190,Build a Trading Plan (Forex in 60s) #1190,notebook;checklist;calendar,Plan the trade. Trade the plan.,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-07-02 08:00,Risk‑to‑Reward (R:R) (Forex in 60s) #1191,Risk‑to‑Reward (R:R) (Forex in 60s) #1191,ratio diagram;green vs red;levels,Aim for 1:2 or better,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-07-02 11:00,Support & Resistance (Forex in 60s) #1192,Support & Resistance (Forex in 60s) #1192,horizontal lines;multi‑touch;retests,Levels = map,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-07-02 14:00,Trend vs Range (Forex in 60s) #1193,Trend vs Range (Forex in 60s) #1193,trendline;channel;range box,Trade what you see,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-07-02 17:00,Lot Sizes 101 (Forex in 60s) #1194,Lot Sizes 101 (Forex in 60s) #1194,lot sizes;position sizing;calculator,"Micro, Mini, Standard","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-07-02 20:00,Economic Calendar (Forex in 60s) #1195,Economic Calendar (Forex in 60s) #1195,calendar;alarm;news icon,News can move price,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-07-03 08:00,Broker Types (Forex in 60s) #1196,Broker Types (Forex in 60s) #1196,orderbook;quotes;servers,ECN vs Market Maker,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-07-03 11:00,Swap/Overnight Fees (Forex in 60s) #1197,Swap/Overnight Fees (Forex in 60s) #1197,moon;calendar;interest,Holding costs matter,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-07-03 14:00,Candlestick Basics (Forex in 60s) #1198,Candlestick Basics (Forex in 60s) #1198,candlesticks;hammer;engulfing,Wicks tell a story,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
